conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.97315E+18,Tue Sep 30 23:51:00 +0000 2025,2,@bangherwin @KangManto123 Pak Prabowo....akibat kelalaian dan miss management jgn cuma jadi angka statistik. Mitigasi dan evaluasi kembali dong pak. Kalo perlu dihentikan sementara dan audit BGN dan program MBG.,1.97317E+18,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1973173767594713480,2331235970,
1.97317E+18,Tue Sep 30 23:50:42 +0000 2025,0,MBG ini emang meresahkan deh tadi malem denger ponakan cerita sm mama blg pung kemarin makanannya basi ,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973173692139184307,1266649376,
1.97213E+18,Tue Sep 30 23:50:37 +0000 2025,0,@DS_yantie dapat MBG?,1.97317E+18,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1973173670865674584,1.84462E+18,
1.973E+18,Tue Sep 30 23:50:31 +0000 2025,0,@somexthread Ya bener lah kata ibunya ya gausah anak mereka yg mampu dikasi mbg mending noh liat disekolah2 kecil pelosok disini aja sekolah sd belom dapet mbg.,1.97317E+18,,somexthread,in,,0,0,0,https://x.com/undefined/status/1973173645246865890,1.10449E+18,
1.97299E+18,Tue Sep 30 23:50:27 +0000 2025,1,@qrivasi Peristiwa G30S MBG ,1.97317E+18,,qrivasi,in,,0,0,0,https://x.com/undefined/status/1973173629765771567,1.25686E+18,
1.97289E+18,Tue Sep 30 23:50:20 +0000 2025,0,@jackcfrost uang habis gegara MBG,1.97317E+18,,jackcfrost,in,,0,0,0,https://x.com/undefined/status/1973173599298367753,2351576791,
1.97317E+18,Tue Sep 30 23:50:08 +0000 2025,0,Gini aja deh..gimana kalau rangorang pejabat itu yg komentar semacam2 ini ikutan makan MBG dengan menu yang sama dng yg dibagikan ke sekolah2..jd klo misalnya nanti ada masalah kek keracunan gitu bareng2 ikutan kena jg..nggak cm komen ini itu doang..,1.97317E+18,,,in,,0,0,1,https://x.com/undefined/status/1973173547469328539,71185953,
1.97317E+18,Tue Sep 30 23:49:59 +0000 2025,2,Ada kasus MBG keracunan dg 11 korban jiwa. harus di otopsi. ini keracunan makanan atau pembunuhan dg merusak program MBG. Cari siapa dalangnya.,1.97317E+18,,,in,,1,1,1,https://x.com/undefined/status/1973173510706176400,1.10542E+18,
1.97292E+18,Tue Sep 30 23:49:57 +0000 2025,0,@AnggiCartwheel bingung dah asli sbnrnya prioritas mbg tuh siapa? yg diduluin yg di kota sekolah2 bagus yg dmna isinya anak2 yg ortunya mampu. yg di pelosok di kampung yg siswanya bnyak dri keluarga miskin smpe miskin bgt smpe skrg blm kebagian mbg,1.97317E+18,,AnggiCartwheel,in,,0,1,0,https://x.com/undefined/status/1973173504553136154,1093961130,
1.97317E+18,Tue Sep 30 23:49:02 +0000 2025,0,Udah gw bilang dari awal proyek MBG cuan cuan cuan. Banyak duit gurih disana buat para pemangku kepentingan ,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973173272964686029,1.59427E+18,
1.97317E+18,Tue Sep 30 23:48:47 +0000 2025,1,Selamat pagi mari membahas MBG!! Program penghinaan dari pemerintah itu sekarang update-nya mau meningkatkan perlengkapan keamanan dari alat rapid tes alat strerilisasi CCTV dll. YANG MANA tentunya akan mengeluarkan uang LEBIH BANYAK. Yaaaa! Pertanyaannya pake duit siapa?,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973173207722324374,1.47041E+18,
1.97317E+18,Tue Sep 30 23:47:23 +0000 2025,0,Heboh! Wartawan Ngaku Dicekik Oknum Keamanan Dapur MBG di Jaktim #News #MBG #wartawan #oknum https://t.co/r6y7i5HDfC,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973172857783112165,1.68613E+18,
1.97317E+18,Tue Sep 30 23:46:35 +0000 2025,0,MBG tadika mesra https://t.co/KGaYIRX2wu,1.97317E+18,https://pbs.twimg.com/media/G2IeD6aa0AA2sX3.jpg,,in,,0,0,0,https://x.com/undefined/status/1973172655495971259,317583956,
1.97265E+18,Tue Sep 30 23:46:33 +0000 2025,0,@BiLLRaY2019 Kayaknya masih banyak yg kurang tau sasaran MBG ya?. Kan udah jelas itu untuk semua anak dari TK - SMA. Dan nantinya akan menyasar ke ibu hamil juga. Jadi bukan untuk yang kurang mampu.,1.97317E+18,,BiLLRaY2019,in,,0,0,0,https://x.com/undefined/status/1973172649087082807,1.23215E+18,
1.97301E+18,Tue Sep 30 23:46:21 +0000 2025,1,@Atchin_Ceumpala @Bintu__Baba @MariaAlkaff_ Kemarin maling diproyek bansos skr bernama MBG gilaa bener negeri ini maling aja di rencanain dg matang dimufakatkan bersama-sama dan semua merasa legal....,1.97317E+18,,njakariis,in,,0,0,0,https://x.com/undefined/status/1973172595442012544,1.72392E+18,
1.97304E+18,Tue Sep 30 23:46:19 +0000 2025,3,@Metro_TV Seharusnya yang disediakan makan para pejabat dengan anggaran / porsinya 15000 buat 1 orang pejabat Jadi setiap kantor² bisa dibangun dapur² MBG,1.97317E+18,,Metro_TV,in,,0,0,0,https://x.com/undefined/status/1973172589146284150,1.7119E+18,
1.97264E+18,Tue Sep 30 23:45:54 +0000 2025,11,@SueSunSeven @wafirh Its not even klarifikasi ya anjing dia aja di pidato ini masih aja membanggakan MBG. Belain aja tuh Prabowo kontol sampe anak Lo sendiri yg keracunan karna MBG asu,1.97317E+18,,SueSunSeven,in,,0,0,0,https://x.com/undefined/status/1973172484733280358,1.16081E+18,
1.97291E+18,Tue Sep 30 23:45:35 +0000 2025,0,@kompascom Wajar kalo pihak sekolah dan org tua siswa menolak di ganti MBG krn program dari sekolah ini justru patut di contoh untuk di terapkan di seluruh sekolah di Indonesia,1.97317E+18,,kompascom,in,,0,0,0,https://x.com/undefined/status/1973172403846127648,1.23521E+18,
1.97317E+18,Tue Sep 30 23:45:23 +0000 2025,35,Nggak perlu ompreg atau wadah stenlis yg mewah cukup piring biasa tp sdh bertahun tahun tdk ada yg keracunan Malah harganya lbh murah dr MBG https://t.co/o7xCX6alNL,1.97317E+18,https://pbs.twimg.com/ext_tw_video_thumb/1973172297705095168/pu/img/3Ve7tjSQ0-mtmCmU.jpg,,in,,4,10,11,https://x.com/undefined/status/1973172352826613830,1.05327E+18,
1.97317E+18,Tue Sep 30 23:45:21 +0000 2025,3,Kemarin Agustus Kelabu dipicu oleh meninggalnya seorang ojol. Tebakanku geger berikutnya akan dipicu oleh meninggalnya seorang siswa karena MBG,1.97317E+18,,,in,,0,1,0,https://x.com/undefined/status/1973172343200686277,1.41095E+18,
1.97317E+18,Tue Sep 30 23:44:18 +0000 2025,0,Woi tiap hari ada aja yg keracunan MBG. ‍,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973172081102823463,1.59427E+18,
1.97265E+18,Tue Sep 30 23:43:55 +0000 2025,0,@MurtadhaOne1 @corbuzier @prabowo narasinya dilihat spt ini: Jgn Menolak Hak krn Program MBG itu berlaku utk semua anak kalau ada exception spt ini justru mendidik cikal bakal korupsi di anak2. Programnya dibenerin atuh! Kalau ibu2 merasa sejahtera donas lah utk MBG layak disekolah anaknya,1.97317E+18,,MurtadhaOne1,in,,0,0,0,https://x.com/undefined/status/1973171982540874113,1.67549E+18,
1.97317E+18,Tue Sep 30 23:43:48 +0000 2025,6,MBG : makan beracun gratis lagi https://t.co/LjrqeFwoI7,1.97317E+18,,,in,,0,0,3,https://x.com/undefined/status/1973171956582326771,380347823,
1.97317E+18,Tue Sep 30 23:43:46 +0000 2025,33,Jadi begini. Jauh lebih enak daripada MBG. Yg penting ga bikin keracunan https://t.co/A2zn8GtA2g,1.97317E+18,https://pbs.twimg.com/media/G2IdU_daIAU6UOj.jpg,,in,,0,3,5,https://x.com/undefined/status/1973171947744948516,1.26711E+18,
1.97317E+18,Tue Sep 30 23:43:43 +0000 2025,0,Keren. Jangan terima MBG nanti siswanya pada keracunan,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973171933446545465,140039542,
1.97309E+18,Tue Sep 30 23:43:32 +0000 2025,0,@CNNIndonesia Ketololan Nasional jika Guru yang icip MBG harus nya oleh staf BGN dan pengelola SPPG agar anak murid Selamat @DPR_RI @KemensetnegRI @KejaksaanRI @AhliKapolri @OmbudsmanRI137,1.97317E+18,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1973171887640625244,2153969821,
1.97317E+18,Tue Sep 30 23:43:31 +0000 2025,0,Kl ngomongin error rate harusnya lebih besar si. Coba tebak B dalam MBG artinya apa Pak,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973171882141819116,548012608,
1.97284E+18,Tue Sep 30 23:43:25 +0000 2025,0,@ARSIPAJA Yaudah stop mbg aja sih,1.97317E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1973171857500373346,23301726,
1.97317E+18,Tue Sep 30 23:43:08 +0000 2025,0,Si ndut gengsi kali ya menghentikan mbg,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973171788365594903,216575534,
1.97317E+18,Tue Sep 30 23:41:48 +0000 2025,0,Gila cuy tiap hari ada aja yg keracunan MBG. ,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973171453198737655,1.59427E+18,
1.97317E+18,Tue Sep 30 23:41:46 +0000 2025,0,MBG yes ️ Tambah subsidi BPJS no ️ 1.2 T bisa kebeli berapa ribu dosis obat gw yang dicover cuma max 6 kali itu ya? Ah indahnya hidup di wakanda If I die then you know who to blame,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973171442763399224,1.24711E+18,
1.973E+18,Tue Sep 30 23:41:36 +0000 2025,7,Kasus keracunan massal menimpa ribuan anak di berbagai daerah terutama di Kabupaten Bandung Barat Jawa Barat. Hingga 25 September 2025 Dinas Kesehatan Bandung Barat mencatat 1.315 orang keracunan akibat MBG dari tiga peristiwa berbeda. https://t.co/R9eM8WJFTi https://t.co/SudJgQyVWn,1.97317E+18,https://pbs.twimg.com/media/G2Ic7b8aIAEmmqx.jpg,projectm_org,in,,1,1,4,https://x.com/undefined/status/1973171400786714953,1.36966E+18,
1.97304E+18,Tue Sep 30 23:39:18 +0000 2025,93,@sharpandshark Kenapa @prabowo @Gerindra memaksakan program MBG dan kenapa banyak pemilik dapur2 MBG adalah anggota DPR karena ini jawabannya https://t.co/LtLldXUvz9,1.97317E+18,https://pbs.twimg.com/ext_tw_video_thumb/1973170735343607808/pu/img/8kEn0hB8l5F9XZSA.jpg,sharpandshark,in,,4,4,35,https://x.com/undefined/status/1973170823528886699,1.334E+18,
1.97297E+18,Tue Sep 30 23:38:17 +0000 2025,0,@hrdbacot Guru penanggung jawab MBG ey nararajis teuing.,1.97317E+18,,hrdbacot,in,,0,0,0,https://x.com/undefined/status/1973170565239460251,144227129,
1.97317E+18,Tue Sep 30 23:38:13 +0000 2025,30,Selamat Pagi ️️️ Selamat datang OKTOBER Siap menunggu MBG ️️️ https://t.co/6NPIslYIwF,1.97317E+18,https://pbs.twimg.com/ext_tw_video_thumb/1973170456904736773/pu/img/4PfGs862kiHLGrUx.jpg,,in,,1,2,8,https://x.com/undefined/status/1973170548579680571,816447014,
1.97317E+18,Tue Sep 30 23:37:45 +0000 2025,0,Belain mbg segitunya berharap kecipratan kayak ga pernah aja kewalahan nyiapin catering hhhh,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973170432108032352,452679990,
1.97298E+18,Tue Sep 30 23:37:38 +0000 2025,0,@CNNIndonesia Awalnya kan program MBG buat siswa kurang mampu mereka menolak mngkn karena ada yg lbh berhak kl melihat berbagai menu MBG yg disediakan sptnya jg gak sesuai selera anak2 sekolah disitu,1.97317E+18,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1973170402349424692,872144708,
1.97317E+18,Tue Sep 30 23:37:27 +0000 2025,0,BUZZER PDIP GUOBLOG PADA SERANG PROGRAM MBG YANG DI UPLOAD PENDAPAT ARTIS PADAHAL PROGRAM MBG BUAT ANAK2 YANG MEMBUTUHKAN MANFAAT MAKANAN BERGIZI DASAR DAH LOBET GUOBLOG LAGI LO,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973170356191109572,1.94133E+18,
1.97296E+18,Tue Sep 30 23:29:16 +0000 2025,0,@Paulodibola Ini beneran kena mbg bang?,1.97317E+18,,Paulodibola,in,,0,0,0,https://x.com/undefined/status/1973168297287041330,1.11745E+18,
1.97293E+18,Tue Sep 30 23:28:14 +0000 2025,1,@zanatul_91 @PadmavatiPrati1 Ini kan biar sekolah sekolah tak lagi menolak mbg apapun resikonya.... Semuabisa diselesaikan dengan uang,1.97317E+18,,zanatul_91,in,,0,0,1,https://x.com/undefined/status/1973168036740997301,2949314612,
1.9727E+18,Tue Sep 30 23:28:01 +0000 2025,0,@YoezZar Masih aj bahas Jokowi wkwk..smakin anda up ijazah semakin Jokowi bisa naik lgi 2029 lht aj wkwkw.noh urus MBG yg byk terkapar.anak lu terkapar g.,1.97317E+18,,YoezZar,in,,1,1,0,https://x.com/undefined/status/1973167981518790878,464443242,
1.97317E+18,Tue Sep 30 23:27:53 +0000 2025,0,when mbg menunya prabowo.,1.97317E+18,,mochigoyang,in,,0,0,0,https://x.com/undefined/status/1973167949788880944,1.5442E+18,
1.97317E+18,Tue Sep 30 23:27:29 +0000 2025,6,Beban SPPG terlalu berat karena harus menyiapkan 3.000 porsi makanan setiap hari. Ketua DPP PDIP itu mengusulkan agar dapur MBG dibuka di sekolah-sekolah. Tepat https://t.co/9SKAMNChmr. https://t.co/dq2IGC3AUR,1.97317E+18,https://pbs.twimg.com/media/G2IZspKaAAAExDH.jpg,,in,,0,0,2,https://x.com/undefined/status/1973167848936841548,1138727688,
1.97317E+18,Tue Sep 30 23:27:17 +0000 2025,0,trs sedihnya masih ada aja yg mikir kalo keracunan itu disengaja sama pihak-pihak yg gasuka program tsb biar citranya jelek pdhl anak-anak yg keracunan mbg gatau apa apa,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973167796520624157,1.2776E+18,
1.97317E+18,Tue Sep 30 23:25:56 +0000 2025,0,Sumbang saran: sebaiknya satu dapur MBG dibatasi dijatah maksimal 300 porsi pelaksanaannya diserahkan ke pihak sekolah dan wajib berkolaborasi dgn ortu/wali murid ibu PKK atau Posyandu. Pengawasannya pasti lebih mudah. https://t.co/QLoObCCqZa,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973167458489081939,1.60441E+18,
1.97317E+18,Tue Sep 30 23:25:19 +0000 2025,857,20 SISWA SDN 1 DI JAKTIM KERACUNAN MBG 5 ORANG SEMPAT MASUK IGD‼️ Sebanyak 20 siswa Sekolah Dasar Negeri (SDN) 01 Gedong Pasar Rebo Jakarta Timur mengalami keracunan diduga akibat mengonsumsi menu Makan Bergizi Gratis (MBG). Selasa (30/09/2025). Dari 20 siswa tersebut 5 https://t.co/FDLIqRBQsn,1.97317E+18,https://pbs.twimg.com/amplify_video_thumb/1973167285369249792/img/JKWpsMcXWYARHeme.jpg,,in,,63,94,588,https://x.com/undefined/status/1973167305413763498,121640063,
1.97269E+18,Tue Sep 30 23:25:08 +0000 2025,0,@tanyakanrl lunch box mbg,1.97317E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1973167257980395789,1.41573E+18,
1.97282E+18,Tue Sep 30 23:24:41 +0000 2025,0,@Metro_TV Ini maksudnya mindahin MBG ke kantin sekolah... bagus. Membagi 1 titik 3000 sd 4000 ke titik yg lebih kecil akan mempermudah pengawasan,1.97317E+18,,Metro_TV,in,,0,0,0,https://x.com/undefined/status/1973167143152988499,173773661,
1.97317E+18,Tue Sep 30 23:24:38 +0000 2025,0,Presiden Prabowo Menyebut Masih ada Kesalahan dalam Pelaksanaan MBG https://t.co/68G0V3r7l0,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973167129546588653,1.62397E+18,
1.97293E+18,Tue Sep 30 23:24:35 +0000 2025,0,@JohnAlbertJA @txtdrimedia Ya perhitunganmu masuk akal insentif Rp100 ribu setara dengan 10 porsi MBG (Rp10 ribu/porsi berdasarkan anggaran resmi). Program ini memang dapat insentif dari biaya operasional SPPG untuk apresiasi tugas ekstra guru. Tapi ada kritik soal efektivitas seperti kasus keracunan,1.97317E+18,,JohnAlbertJA,in,,0,0,0,https://x.com/undefined/status/1973167119278981615,1.72067E+18,
1.97317E+18,Tue Sep 30 23:24:20 +0000 2025,81,Progam MBG itu bukan seperti memelihara anak ayam tanpa induk pak dipelihara 100 mati 10 itu biasa. MBG itu program yg gak boleh salah dan keliru sebab ini menyangkut nyawa anak manusia. Seberapa kecilpun yg jadi korban tak beloh jadi acuan keberhasilan. https://t.co/NBFtT6XOat,1.97317E+18,https://pbs.twimg.com/ext_tw_video_thumb/1973166996151042049/pu/img/8ZV93T-FRuRomxgJ.jpg,,in,,2,21,33,https://x.com/undefined/status/1973167054800015371,1.7497E+18,
1.97283E+18,Tue Sep 30 23:23:54 +0000 2025,0,@Mdy_Asmara1701 Klo menurut sy. Qt dengar penjelasan ibu ini dr sisi posutifnya. Sangtlah benar apa yg dibilgnya... ibunya merasa gk pntas dapat MBG sementara ad sklh2 yg lebih layak tdk dapat atau blm dapat. Klo mereka tdk diberi MBG masih bisa mereka bekali anak2 mereka.. bgitu kira2,1.97317E+18,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1973166948927283661,1.67493E+18,
1.97317E+18,Tue Sep 30 23:22:46 +0000 2025,1,Respon cepat Pemerintah atasi KLB Program MBG #KomitmenPemerintahJagaMBG https://t.co/PYjkV0ARY4,1.97317E+18,https://pbs.twimg.com/media/G2IYn6vawAAXO9S.jpg,,in,,0,1,0,https://x.com/undefined/status/1973166663429398897,1.53701E+18,
1.97309E+18,Tue Sep 30 23:22:12 +0000 2025,1,@mx00711 @agama_nusantara @sakkusaitna @Valhallaah @spektrumku @Kappa_2023 @bnsphrxyzzz @RefublikAteis @iphone7decoco @Sentjoko @PaijoKentirr @SDM_lowliteracy @balaputra_deva @EkalawyaJaya @JohnAarivEd @FaktaBerita89 Keluarga penguasa handai taulan penguasa aparat ormas buat penguasa ormas suci semua ikut dalam proyek MBG. Bayangkan jika program ini dihentikan berapa banyak yang kehilangan ladang?,1.97317E+18,,mx00711,in,,0,1,0,https://x.com/undefined/status/1973166518948274209,1335889446,
1.97317E+18,Tue Sep 30 23:21:59 +0000 2025,1,Membangun standar keamanan baru dan sistem pengawasan MBG sangat ketat #komitmenpemerintahjagambg https://t.co/92In6zkC5t,1.97317E+18,https://pbs.twimg.com/media/G2IYcK5a0AAJqzu.jpg,,in,,0,1,0,https://x.com/undefined/status/1973166462698398209,1.53701E+18,
1.97317E+18,Tue Sep 30 23:21:44 +0000 2025,1,Hari ini libur ngebekal dulu dapet Makan Sehat dari sekolah (bukan MBG yaaaa ) ada tugas juga bawa telur rebus 1 butir untuk kegiatan mengupas telur here it is https://t.co/wZnBFWsyev,1.97317E+18,https://pbs.twimg.com/media/G2IYYOQaIAEuZ7r.jpg,,in,,0,0,0,https://x.com/undefined/status/1973166403839730162,1.76453E+18,
1.97317E+18,Tue Sep 30 23:21:38 +0000 2025,0,yang udah dapet mbg absennn,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973166376060850341,1.48886E+18,
1.97317E+18,Tue Sep 30 23:21:38 +0000 2025,1,Bener ini mbg buat sekolah2 pedalaman aja,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973166375809196082,1.25792E+18,
1.97317E+18,Tue Sep 30 23:20:16 +0000 2025,0,@prabowo ngga usah maksa kasik MBG ke sekolah walinya kaya mereka merasa di hina MBG itu untuk yang tidak mampu begitu kata walimurid Al IZZAH bukankah banyak Rakyatmu yang masih lapar ? Napa maksa kasik MBG anak orang Berduit ? Kasik sana kesekolah lain yg Butuh,1.97317E+18,,prabowo,in,,0,0,0,https://x.com/undefined/status/1973166032727814470,1.60358E+18,
1.97317E+18,Tue Sep 30 23:19:56 +0000 2025,1,masih panas masih panas... https://t.co/YsSx2knarv,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973165947482677461,140688045,
1.97317E+18,Tue Sep 30 23:19:40 +0000 2025,0,___ MBG masihkah di lanjutkan ?https://t.co/BJWHAEWs9Y,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973165881762128169,231457274,
1.97317E+18,Tue Sep 30 23:18:40 +0000 2025,0,Aku udah lelah dengan bangsa ini. Sebenernya yang bikin lelah tuh pemerintahnya. Presidennya zionist yang bukan ahlinya jadi peran utama dalam MBG pendidikan ngga jelas. Ya Allah negara ini mau dibawa kemana ,1.97317E+18,,,in,,0,0,0,https://x.com/undefined/status/1973165629147603274,1.18103E+18,
1.97268E+18,Tue Sep 30 23:18:10 +0000 2025,0,@kurawa @tribunnews Dari atas sampe bawah kalo ada apa2 pokoknya denial dulu bukan evaluasi. Ada demo bilang propaganda asing keracunan MBG sabotase asing. Tai kucing.,1.97317E+18,,kurawa,in,,0,0,0,https://x.com/undefined/status/1973165506174788066,1.5481E+18,
1.97253E+18,Tue Sep 30 23:17:44 +0000 2025,1,@mikuroQ Di Indonesia program apapun tdk akan pernah maksimal Krn mayoritas dana hampir 34-45% di korupsi dana MBG yg 15 k paling sampai ke siswa 7-8 k saja,1.97317E+18,,mikuroQ,in,,0,1,0,https://x.com/undefined/status/1973165393234764165,1.6035E+18,
1.97304E+18,Tue Sep 30 23:16:26 +0000 2025,0,@mardigu024 Anggota dewan=UMKM? PERLU RUMUSAN JELAS! Kalau hanya berdasar 'etika' udah ngga berlaku parameter 'etika' di negeri ini krn dah bikin bingung masy! Masa saya anggota dewan tidak boleh pny dapur MBG ?HEHEHEHE,1.97317E+18,,mardigu024,in,,0,0,0,https://x.com/undefined/status/1973165066326515841,1.3687E+18,
1.97304E+18,Tue Sep 30 23:15:32 +0000 2025,20,@BawonoRobert @flnnch Sebelum ada program MBG ini pondok/sekolah elite emang udah punya program makan sendiri juga pastinya lebih bergizi dan mahal menunya makanya kalo ini program MBG malah masuk ke pondok/sekolah elite kan malah agak konyol istilahnya malah downgrade gitu. ,1.97316E+18,,BawonoRobert,in,,0,2,0,https://x.com/undefined/status/1973164841503433077,1.38705E+18,
1.97292E+18,Tue Sep 30 23:14:41 +0000 2025,6,@EviDrajat Kmn org ini Saat ribuan anak sekolah keracunan MBG,1.97316E+18,,EviDrajat,in,,0,1,1,https://x.com/undefined/status/1973164627791081855,7.06501E+17,
1.97316E+18,Tue Sep 30 23:14:05 +0000 2025,0,Buat status ah supaya orang2 tahu aku masih ada wkwkwk... Selamat pagi dumay.. Bagaimana kabar hari ini? Tetaplah ngopi sambil baca2 berita hangat pagi ini. Masih tentang MBG ijazah2 dan prediksi2 orang2 pinter.. Aku nunggu siang aja dan notif di M banking..,1.97316E+18,,,in,,0,1,0,https://x.com/undefined/status/1973164477895102613,583497689,
1.97296E+18,Tue Sep 30 23:13:50 +0000 2025,0,@CNNIndonesia MBG jadinya angker donk?,1.97316E+18,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1973164413063667827,1.33559E+18,
1.97258E+18,Tue Sep 30 23:12:49 +0000 2025,0,@karoean @Arbiarso_W loh ya ini bener beliau emang spesialis racun ular tapi bukan berarti beliau cuma ngerti racun ular.. yg ditanyakan ke beliau kan soal kasus keracunan karena MBG kecuali yg ditanya itu perihal gizi MBG baru ga cocok.. jangan kesalahan berpikir gitu lah,1.97316E+18,,karoean,in,,0,0,0,https://x.com/undefined/status/1973164159232856187,1.45752E+18,
1.97316E+18,Tue Sep 30 23:12:40 +0000 2025,0,Penghargaan kepada Anak anak dari Rakyat sendiri dikecilkan begini payah @prabowo makanya susah maju karena selalu memaklumi kesalahan tidak ada keinginan bekerja sebaik mungkin karena kalau ada korban yaaa cuma sekian persen padahal nyawa orang. lo coba deh MBG ama lo !,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973164120473215271,238476548,
1.97296E+18,Tue Sep 30 23:11:56 +0000 2025,5,@MuhammadiyinGL Emang seharusnya MBG ya 1 sekolah 1 dapur mandiri bukan bagi-bagi proyekan dewan..,1.97316E+18,,MuhammadiyinGL,in,,0,0,1,https://x.com/undefined/status/1973163936137748815,1.97054E+18,
1.97316E+18,Tue Sep 30 23:10:06 +0000 2025,0,mungkin buat ortu2 yang sekolah anaknya dapet mbg dan didaerahnya udh ada kasus2 keracunan mbg anaknya bisa dibekelin makan dari rumah aja biar ngga makan mng dari sekolah,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973163475276042351,1.75992E+18,
1.97298E+18,Tue Sep 30 23:10:03 +0000 2025,2,@AbdulRachimmks MBG ini kaya kejar target ,1.97316E+18,,AbdulRachimmks,in,,0,0,0,https://x.com/undefined/status/1973163460990320682,1.17355E+18,
1.97294E+18,Tue Sep 30 23:09:34 +0000 2025,0,@kumparan ASTAGHFIRULLAHALAZIM. Gila duit rakyat di Hambur-Hamburkan hanya untuk honor pengawas di sekolah Berarti benar juga yah MBG terlalu besar menyerap anggaran APBN. Astaghfirullah,1.97316E+18,,kumparan,in,,0,0,0,https://x.com/undefined/status/1973163340915737069,1.56915E+18,
1.97316E+18,Tue Sep 30 23:09:08 +0000 2025,0,Mbg ga jelas menu masakan asal-asalan anak-anak pd ga suka jadinya food waste. Belum lagi kasus keracunan yang ga cuma sekali dua kali. Kenapa ga dihentikan aja sih? Perasaan gampang bgt buang-buang anggaran buat hal yg ga jelas.,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973163229712097490,1.23401E+18,
1.97316E+18,Tue Sep 30 23:08:57 +0000 2025,0,MBG Proyek BGN Penagung Jawab Guru. Lalu tugas pokok Guru? Dulu guru jadi Pimpro DAK...inilah Indonesia Raya #KeracunanMBG #TVRI #Gempa #MakzulkanGibran,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973163185206337774,1.60559E+18,
1.97261E+18,Tue Sep 30 23:07:50 +0000 2025,0,@NenkMonica Bubarkan MBG....,1.97316E+18,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1973162904125071521,1.50303E+18,
1.97316E+18,Tue Sep 30 23:07:39 +0000 2025,0,Btw btw ini kejadian keracunan MBG. Apakah dari dapur yang baru beroperasi opo piye ya? Kayak 'serentak' banget akhir-akhir ini? Atau baru ter-blowup karena massal yang jadi korban? Kemarin sempat mbaca (lupa dimana) akan ada chef dari BGN dan wajib ada asisten chef dari,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973162855869628885,97855630,
1.97314E+18,Tue Sep 30 23:06:48 +0000 2025,3,@Hilmi28 Anak sekolah di rezim omon2 yang sekolahnya kebagian jatah MBG : Belajar dengan Tenang Khawatir takut keracunan ,1.97316E+18,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1973162643063185837,1.60469E+18,
1.97316E+18,Tue Sep 30 23:06:25 +0000 2025,25,Anakku jg di sekolahnya makan siang sehat tanpa MBG. Kalo mmg mau dilanjut program MBG kasih uangnya ke sekolah2 dan bangun dapur2 layak di sekolah2. Gampang kan. Uangnya nggak dikorupsi dan nggak ada yg keracunan.,1.97316E+18,,,in,,0,0,4,https://x.com/undefined/status/1973162546359312682,1.31748E+18,
1.97316E+18,Tue Sep 30 23:06:21 +0000 2025,0,Alasan Kepsek Baru Ungkap Kasus 27 Siswa Mual Usai Makan Burger MBG https://t.co/NwKvzZJ0Ar,1.97316E+18,,,in,,0,0,0,https://x.com/undefined/status/1973162529242452174,1.90224E+18,
